"code","province","age_class","male","female","total"
"070","Campobasso","25-29",16435,17053,33488
"070","Campobasso","30-34",10788,11876,22664
"070","Campobasso","35-39",13062,14129,27191
"070","Campobasso","40-44",13160,13965,27125
"070","Campobasso","45-49",10904,11808,22712
"070","Campobasso","50-54",8709,10333,19042
"070","Campobasso","55-59",6030,9056,15086
"070","Campobasso","60-64",5419,7923,13342
"070","Campobasso","65-69",5583,7208,12791
"070","Campobasso","70-74",4457,5243,9700
"070","Campobasso","75-79",3160,3515,6675
"070","Campobasso","80-84",1385,1653,3038
"070","Campobasso","85+",594,732,1326
"071","Foggia","0",8400,7979,16379
"071","Foggia","1-4",34752,32981,67733
"071","Foggia","5-9",35564,33686,69250
"071","Foggia","10-14",35376,34155,69531
"071","Foggia","15-19",32023,31653,63676
"071","Foggia","20-24",29426,28962,58388
"071","Foggia","25-29",26255,26983,53238
"071","Foggia","30-34",17363,18669,36032
"071","Foggia","35-39",19728,20614,40342
"071","Foggia","40-44",19329,19580,38909
"071","Foggia","45-49",16214,16195,32409
"071","Foggia","50-54",13497,14349,27846
"071","Foggia","55-59",9830,12399,22229
"071","Foggia","60-64",8843,11559,20402
"071","Foggia","65-69",7767,9020,16787
"071","Foggia","70-74",6067,6695,12762
"071","Foggia","75-79",3978,4461,8439
"071","Foggia","80-84",1630,2038,3668
"071","Foggia","85+",740,879,1619
"072","Bari","0",14726,13779,28505
"072","Bari","1-4",59899,57002,116901
"072","Bari","5-9",63683,60631,124314
"072","Bari","10-14",61204,59503,120707
"072","Bari","15-19",56210,55990,112200
"072","Bari","20-24",52766,52755,105521
"072","Bari","25-29",45100,47180,92280
"072","Bari","30-34",32674,34924,67598
"072","Bari","35-39",37150,38878,76028
"072","Bari","40-44",36007,36825,72832
"072","Bari","45-49",28009,30514,58523
"072","Bari","50-54",24020,28093,52113
"072","Bari","55-59",18699,24562,43261
"072","Bari","60-64",17378,22390,39768
"072","Bari","65-69",15488,18603,34091
"072","Bari","70-74",12402,13125,25527
"072","Bari","75-79",8458,8736,17194
"072","Bari","80-84",4281,4738,9019
"072","Bari","85+",1836,2326,4162
"073","Taranto","0",5371,5089,10460
"073","Taranto","1-4",21185,20117,41302
"073","Taranto","5-9",22908,22000,44908
"073","Taranto","10-14",22113,21816,43929
"073","Taranto","15-19",20089,19781,39870
"073","Taranto","20-24",18878,19206,38084
"073","Taranto","25-29",17599,18040,35639
"073","Taranto","30-34",12749,13202,25951
"073","Taranto","35-39",13755,13715,27470
"073","Taranto","40-44",12507,12560,25067
"073","Taranto","45-49",9397,9713,19110
"073","Taranto","50-54",8156,8935,17091
"073","Taranto","55-59",6756,7913,14669
"073","Taranto","60-64",5895,7250,13145
"073","Taranto","65-69",4848,5592,10440
"073","Taranto","70-74",3546,3875,7421
"073","Taranto","75-79",2570,2599,5169
"073","Taranto","80-84",1167,1284,2451
"073","Taranto","85+",550,643,1193
"074","Brindisi","0",3883,3680,7563
"074","Brindisi","1-4",15364,14692,30056
"074","Brindisi","5-9",15767,15307,31074
"074","Brindisi","10-14",15671,15069,30740
"074","Brindisi","15-19",14204,13734,27938
"074","Brindisi","20-24",13704,13922,27626
"074","Brindisi","25-29",13029,13740,26769
"074","Brindisi","30-34",9075,9876,18951
"074","Brindisi","35-39",10173,10606,20779
"074","Brindisi","40-44",9475,9910,19385
"074","Brindisi","45-49",6870,7280,14150
"074","Brindisi","50-54",6030,6756,12786
"074","Brindisi","55-59",5338,6528,11866
"074","Brindisi","60-64",4853,5925,10778
"074","Brindisi","65-69",4040,4620,8660
"074","Brindisi","70-74",3038,3283,6321
"074","Brindisi","75-79",2190,2245,4435
"074","Brindisi","80-84",990,1115,2105
"074","Brindisi","85+",455,569,1024
"075","Lecce","0",7380,6997,14377
"075","Lecce","1-4",29261,28139,57400
"075","Lecce","5-9",31282,29803,61085
"075","Lecce","10-14",31257,31098,62355
"075","Lecce","15-19",29924,29881,59805
"075","Lecce","20-24",29566,30022,59588
"075","Lecce","25-29",24129,25512,49641
"075","Lecce","30-34",16323,18110,34433
"075","Lecce","35-39",19397,20229,39626
"075","Lecce","40-44",18368,19145,37513
"075","Lecce","45-49",14582,14953,29535
"075","Lecce","50-54",12884,13962,26846
"075","Lecce","55-59",10652,13033,23685
"075","Lecce","60-64",9967,11749,21716
"075","Lecce","65-69",8251,9349,17600
"075","Lecce","70-74",6297,6739,13036
"075","Lecce","75-79",4521,4663,9184
"075","Lecce","80-84",2037,2321,4358
"075","Lecce","85+",925,1197,2122
"076","Potenza","0",5438,5198,10636
"076","Potenza","1-4",21870,20704,42574
"076","Potenza","5-9",19516,18637,38153
"076","Potenza","10-14",23832,22757,46589
"076","Potenza","15-19",23918,23186,47104
"076","Potenza","20-24",21528,21189,42717
"076","Potenza","25-29",18491,18966,37457
"076","Potenza","30-34",11541,12637,24178
"076","Potenza","35-39",13786,14304,28090
"076","Potenza","40-44",13833,14068,27901
"076","Potenza","45-49",10890,11181,22071
"076","Potenza","50-54",9194,10370,19564
"076","Potenza","55-59",6582,8910,15492
"076","Potenza","60-64",5661,7514,13175
"076","Potenza","65-69",4989,6196,11185
"076","Potenza","70-74",4099,4651,8750
"076","Potenza","75-79",2798,2894,5692
"076","Potenza","80-84",1309,1397,2706
"076","Potenza","85+",493,641,1134
"077","Matera","0",2304,2186,4490
"077","Matera","1-4",9406,8698,18104
"077","Matera","5-9",8488,8048,16536
"077","Matera","10-14",9537,9127,18664
"077","Matera","15-19",9594,9351,18945
"077","Matera","20-24",8837,8502,17339
"077","Matera","25-29",7731,7418,15149
"077","Matera","30-34",4842,5134,9976
"077","Matera","35-39",5796,5579,11375
"077","Matera","40-44",5997,5831,11828
"077","Matera","45-49",4618,4407,9025
"077","Matera","50-54",3819,4019,7838
"077","Matera","55-59",2727,3358,6085
"077","Matera","60-64",2178,2842,5020
"077","Matera","65-69",2072,2500,4572
"077","Matera","70-74",1655,1866,3521
"077","Matera","75-79",1256,1259,2515
"077","Matera","80-84",504,521,1025
"077","Matera","85+",178,213,391
"078","Cosenza","0",8845,8441,17286
"078","Cosenza","1-4",35474,33707,69181
"078","Cosenza","5-9",33559,31401,64960
"078","Cosenza","10-14",36494,35213,71707
"078","Cosenza","15-19",36483,35613,72096
"078","Cosenza","20-24",33079,32416,65495
"078","Cosenza","25-29",28004,29282,57286
"078","Cosenza","30-34",18191,20373,38564
"078","Cosenza","35-39",20731,22468,43199
"078","Cosenza","40-44",19597,21028,40625
"078","Cosenza","45-49",15079,17172,32251
"078","Cosenza","50-54",12358,15510,27868
"078","Cosenza","55-59",8932,14001,22933
"078","Cosenza","60-64",7536,11500,19036
"078","Cosenza","65-69",6535,9228,15763
"078","Cosenza","70-74",5646,6984,12630
"078","Cosenza","75-79",3961,4776,8737
"078","Cosenza","80-84",2007,2511,4518
"078","Cosenza","85+",967,1247,2214
"079","Catanzaro","0",9939,9689,19628
"079","Catanzaro","1-4",39687,37318,77005
"079","Catanzaro","5-9",37476,35466,72942
"079","Catanzaro","10-14",37783,36330,74113
"079","Catanzaro","15-19",36682,35920,72602
"079","Catanzaro","20-24",32784,32487,65271
"079","Catanzaro","25-29",28031,29058,57089
"079","Catanzaro","30-34",19186,20730,39916
"079","Catanzaro","35-39",21325,23074,44399
"079","Catanzaro","40-44",20240,21398,41638
"079","Catanzaro","45-49",15844,17491,33335
"079","Catanzaro","50-54",13229,16172,29401
"079","Catanzaro","55-59",9783,14990,24773
"079","Catanzaro","60-64",7538,12156,19694
"079","Catanzaro","65-69",6826,9953,16779
"079","Catanzaro","70-74",5949,7546,13495
"079","Catanzaro","75-79",4226,5319,9545
"079","Catanzaro","80-84",2103,2597,4700
"079","Catanzaro","85+",906,1220,2126
"080","Reggio di Calabria","0",7947,7565,15512
"080","Reggio di Calabria","1-4",32365,30050,62415
"080","Reggio di Calabria","5-9",32699,30500,63199
"080","Reggio di Calabria","10-14",33392,31349,64741
"080","Reggio di Calabria","15-19",32330,31581,63911
"080","Reggio di Calabria","20-24",29163,28369,57532
"080","Reggio di Calabria","25-29",24434,26250,50684
"080","Reggio di Calabria","30-34",16539,19013,35552
"080","Reggio di Calabria","35-39",20053,22196,42249
"080","Reggio di Calabria","40-44",18785,19972,38757
"080","Reggio di Calabria","45-49",13650,15589,29239
"080","Reggio di Calabria","50-54",11275,13993,25268
"080","Reggio di Calabria","55-59",8962,13623,22585
"080","Reggio di Calabria","60-64",7679,11963,19642
"080","Reggio di Calabria","65-69",6765,9660,16425
"080","Reggio di Calabria","70-74",5865,7218,13083
"080","Reggio di Calabria","75-79",4829,5622,10451
"080","Reggio di Calabria","80-84",2441,2870,5311
"080","Reggio di Calabria","85+",1371,1545,2916
"081","Trapani","0",4379,4180,8559
"081","Trapani","1-4",17875,17136,35011
"081","Trapani","5-9",18797,17870,36667
"081","Trapani","10-14",19836,18986,38822
"081","Trapani","15-19",18161,17714,35875
"081","Trapani","20-24",17769,17904,35673
"081","Trapani","25-29",16848,17311,34159
"081","Trapani","30-34",11380,12360,23740
"081","Trapani","35-39",14570,15060,29630
"081","Trapani","40-44",13850,13930,27780
"081","Trapani","45-49",11736,12183,23919
"081","Trapani","50-54",9780,10970,20750
"081","Trapani","55-59",7640,9931,17571
"081","Trapani","60-64",6780,9022,15802
"081","Trapani","65-69",6485,8390,14875
"081","Trapani","70-74",5040,5770,10810
"081","Trapani","75-79",3495,3842,7337
"081","Trapani","80-84",1460,1745,3205
"081","Trapani","85+",610,816,1426
"082","Palermo","0",11863,11272,23135
"082","Palermo","1-4",48424,46212,94636
"082","Palermo","5-9",47989,45220,93209
"082","Palermo","10-14",49284,47154,96438
"082","Palermo","15-19",46344,45616,91960
"082","Palermo","20-24",44336,43899,88235
"082","Palermo","25-29",41052,42710,83762
"082","Palermo","30-34",27725,30488,58213
"082","Palermo","35-39",33594,35860,69454
"082","Palermo","40-44",31925,33171,65096
"082","Palermo","45-49",27350,28438,55788
"082","Palermo","50-54",22792,25605,48397
"082","Palermo","55-59",17501,22268,39769
"082","Palermo","60-64",15031,20120,35151
"082","Palermo","65-69",13245,17772,31017
"082","Palermo","70-74",10290,12225,22515
"082","Palermo","75-79",7134,8140,15274
"082","Palermo","80-84",2980,3695,6675
"082","Palermo","85+",1247,1730,2977
"083","Messina","0",6831,6719,13550
"083","Messina","1-4",28349,26596,54945
"083","Messina","5-9",29405,27939,57344
"083","Messina","10-14",30674,29451,60125
"083","Messina","15-19",30273,29559,59832
"083","Messina","20-24",29325,29754,59079
"083","Messina","25-29",26146,29514,55660
"083","Messina","30-34",17980,21233,39213
"083","Messina","35-39",22190,25185,47375
"083","Messina","40-44",20851,22617,43468
"083","Messina","45-49",16368,18483,34851
"083","Messina","50-54",14634,17484,32118
"083","Messina","55-59",11956,16237,28193
"083","Messina","60-64",10605,14534,25139
"083","Messina","65-69",8833,11582,20415
"083","Messina","70-74",7359,8662,16021
"083","Messina","75-79",5310,6127,11437
"083","Messina","80-84",2853,3164,6017
"083","Messina","85+",1489,1692,3181
"084","Agrigento","0",5221,4973,10194
"084","Agrigento","1-4",22170,20379,42549
"084","Agrigento","5-9",22423,20781,43204
"084","Agrigento","10-14",24647,23090,47737
"084","Agrigento","15-19",23026,22516,45542
"084","Agrigento","20-24",21988,21278,43266
"084","Agrigento","25-29",19319,19397,38716
"084","Agrigento","30-34",12203,13178,25381
"084","Agrigento","35-39",15742,15973,31715
"084","Agrigento","40-44",15313,14919,30232
"084","Agrigento","45-49",13099,12801,25900
"084","Agrigento","50-54",10329,10736,21065
"084","Agrigento","55-59",7453,9186,16639
"084","Agrigento","60-64",6679,8329,15008
"084","Agrigento","65-69",6232,7184,13416
"084","Agrigento","70-74",4874,5351,10225
"084","Agrigento","75-79",3373,3403,6776
"084","Agrigento","80-84",1498,1574,3072
"084","Agrigento","85+",590,676,1266
"085","Caltanissetta","0",3660,3379,7039
"085","Caltanissetta","1-4",14677,13871,28548
"085","Caltanissetta","5-9",15025,13985,29010
"085","Caltanissetta","10-14",15870,15201,31071
"085","Caltanissetta","15-19",15074,14508,29582
"085","Caltanissetta","20-24",14219,13675,27894
"085","Caltanissetta","25-29",12305,12298,24603
"085","Caltanissetta","30-34",7943,8654,16597
"085","Caltanissetta","35-39",9405,9733,19138
"085","Caltanissetta","40-44",8986,9020,18006
"085","Caltanissetta","45-49",7758,7569,15327
"085","Caltanissetta","50-54",6172,6474,12646
"085","Caltanissetta","55-59",4577,5400,9977
"085","Caltanissetta","60-64",4094,4710,8804
"085","Caltanissetta","65-69",3850,4278,8128
"085","Caltanissetta","70-74",2928,2968,5896
"085","Caltanissetta","75-79",2046,1912,3958
"085","Caltanissetta","80-84",823,839,1662
"085","Caltanissetta","85+",305,307,612
"086","Enna","0",2994,2753,5747
"086","Enna","1-4",12223,11324,23547
"086","Enna","5-9",10957,10279,21236
"086","Enna","10-14",12775,12058,24833
"086","Enna","15-19",12224,11398,23622
"086","Enna","20-24",11232,10827,22059
"086","Enna","25-29",9600,9925,19525
"086","Enna","30-34",6521,7092,13613
"086","Enna","35-39",7965,8140,16105
"086","Enna","40-44",7553,7540,15093
"086","Enna","45-49",6310,6170,12480
"086","Enna","50-54",5295,5576,10871
"086","Enna","55-59",3908,4644,8552
"086","Enna","60-64",3296,4141,7437
"086","Enna","65-69",3445,3640,7085
"086","Enna","70-74",2637,2505,5142
"086","Enna","75-79",1830,1673,3503
"086","Enna","80-84",765,770,1535
"086","Enna","85+",326,364,690
"087","Catania","0",9005,8461,17466
"087","Catania","1-4",36227,34234,70461
"087","Catania","5-9",36296,34459,70755
"087","Catania","10-14",36920,35589,72509
"087","Catania","15-19",37056,36495,73551
"087","Catania","20-24",35569,35908,71477
"087","Catania","25-29",31849,34578,66427
"087","Catania","30-34",21652,24490,46142
"087","Catania","35-39",26062,27915,53977
"087","Catania","40-44",24550,25928,50478
"087","Catania","45-49",20656,21797,42453
"087","Catania","50-54",17660,20082,37742
"087","Catania","55-59",14925,18493,33418
"087","Catania","60-64",13270,16646,29916
"087","Catania","65-69",11304,13583,24887
"087","Catania","70-74",8578,9422,18000
"087","Catania","75-79",5917,6347,12264
"087","Catania","80-84",2547,3033,5580
"087","Catania","85+",1077,1469,2546
"088","Ragusa","0",2443,2313,4756
"088","Ragusa","1-4",9847,9384,19231
"088","Ragusa","5-9",9967,9201,19168
"088","Ragusa","10-14",11397,10877,22274
"088","Ragusa","15-19",10672,10263,20935
"088","Ragusa","20-24",10410,10123,20533
"088","Ragusa","25-29",9740,10315,20055
"088","Ragusa","30-34",6499,7298,13797
"088","Ragusa","35-39",8120,8610,16730
"088","Ragusa","40-44",7703,7979,15682
"088","Ragusa","45-49",6225,6290,12515
"088","Ragusa","50-54",5184,5663,10847
"088","Ragusa","55-59",4512,5570,10082
"088","Ragusa","60-64",4315,5720,10035
"088","Ragusa","65-69",4050,4895,8945
"088","Ragusa","70-74",3140,3390,6530
"088","Ragusa","75-79",2170,2255,4425
"088","Ragusa","80-84",919,1037,1956
"088","Ragusa","85+",370,471,841
"089","Siracusa","0",3516,3253,6769
"089","Siracusa","1-4",14801,14084,28885
"089","Siracusa","5-9",15933,14877,30810
"089","Siracusa","10-14",15488,14877,30365
"089","Siracusa","15-19",14392,14013,28405
"089","Siracusa","20-24",13962,13381,27343
"089","Siracusa","25-29",13115,13363,26478
"089","Siracusa","30-34",9343,10105,19448
"089","Siracusa","35-39",10915,11063,21978
"089","Siracusa","40-44",10231,10118,20349
"089","Siracusa","45-49",8818,8320,17138
"089","Siracusa","50-54",6938,7112,14050
"089","Siracusa","55-59",6137,6833,12970
"089","Siracusa","60-64",5558,6628,12186
"089","Siracusa","65-69",4773,5610,10383
"089","Siracusa","70-74",3655,3747,7402
"089","Siracusa","75-79",2359,2414,4773
"089","Siracusa","80-84",1039,1205,2244
"089","Siracusa","85+",475,561,1036
"090","Sassari","0",4104,3852,7956
"090","Sassari","1-4",15625,14661,30286
"090","Sassari","5-9",17620,16867,34487
"090","Sassari","10-14",17976,17413,35389
"090","Sassari","15-19",16196,15538,31734
"090","Sassari","20-24",15295,14452,29747
"090","Sassari","25-29",13510,13190,26700
"090","Sassari","30-34",9810,9820,19630
"090","Sassari","35-39",11315,10780,22095
"090","Sassari","40-44",11230,10562,21792
"090","Sassari","45-49",9276,9490,18766
"090","Sassari","50-54",7455,7965,15420
"090","Sassari","55-59",6237,7492,13729
"090","Sassari","60-64",5595,6805,12400
"090","Sassari","65-69",5530,5665,11195
"090","Sassari","70-74",4440,4409,8849
"090","Sassari","75-79",2815,2955,5770
"090","Sassari","80-84",1288,1425,2713
"090","Sassari","85+",602,693,1295
"091","Nuoro","0",3124,2966,6090
"091","Nuoro","1-4",11839,11173,23012
"091","Nuoro","5-9",13611,12932,26543
"091","Nuoro","10-14",13108,12721,25829
"091","Nuoro","15-19",12115,11644,23759
"091","Nuoro","20-24",11555,10775,22330
"091","Nuoro","25-29",10003,9872,19875
"091","Nuoro","30-34",6601,6943,13544
"091","Nuoro","35-39",7043,7406,14449
"091","Nuoro","40-44",7451,7429,14880
"091","Nuoro","45-49",6328,6948,13276
"091","Nuoro","50-54",5671,5926,11597
"091","Nuoro","55-59",4599,5355,9954
"091","Nuoro","60-64",4535,5115,9650
"091","Nuoro","65-69",3979,4102,8081
"091","Nuoro","70-74",3270,3044,6314
"091","Nuoro","75-79",2194,2039,4233
"091","Nuoro","80-84",1135,1136,2271
"091","Nuoro","85+",597,538,1135
"092","Cagliari","0",9082,8602,17684
"092","Cagliari","1-4",34637,32860,67497
"092","Cagliari","5-9",37224,35589,72813
"092","Cagliari","10-14",35837,34410,70247
"092","Cagliari","15-19",30685,29870,60555
"092","Cagliari","20-24",28557,27917,56474
"092","Cagliari","25-29",25450,24985,50435
"092","Cagliari","30-34",19146,19010,38156
"092","Cagliari","35-39",21645,19985,41630
"092","Cagliari","40-44",21033,19414,40447
"092","Cagliari","45-49",17133,16564,33697
"092","Cagliari","50-54",13185,13811,26996
"092","Cagliari","55-59",11031,12874,23905
"092","Cagliari","60-64",9616,11156,20772
"092","Cagliari","65-69",8680,9515,18195
"092","Cagliari","70-74",6887,7546,14433
"092","Cagliari","75-79",4251,5058,9309
"092","Cagliari","80-84",1811,2284,4095
"092","Cagliari","85+",781,1127,1908
